politician_id,display_name,category,field,value,raw_text,review_status,evidence_id,source_id,source_kind,source_org,source_url,fetched_at,license_note
open-assembly-CC78321E,최혁진,identity,office_email,hjchoi3170@gmail.com,hjchoi3170@gmail.com,reviewing,open-assembly-CC78321E-office_email,open-assembly-CC78321E,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-CC78321E,최혁진,identity,office_room,의원회관 317호,의원회관 317호,reviewing,open-assembly-CC78321E-office_room,open-assembly-CC78321E,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-CC78321E,최혁진,identity,registered_channel_url,https://www.youtube.com/@최혁진TV,https://www.youtube.com/@최혁진TV,reviewing,open-assembly-CC78321E-registered_channel_url,open-assembly-CC78321E,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-A0P4646G,최형두,identity,party,국민의힘,국민의힘,reviewing,open-assembly-A0P4646G-party,open-assembly-A0P4646G,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-A0P4646G,최형두,identity,party,국민의힘,국민의힘,reviewing,nec-winner-229-party,nec-winner-229,nec,중앙선거관리위원회,http://apis.data.go.kr/9760000/WinnerInfoInqireService2/getWinnerInfoInqire?sgId=20240410&sgTypecode=2&numOfRows=100&resultType=json,2026-06-14T13:26:52.495Z,"출처: 중앙선거관리위원회, 당선인 정보 조회 서비스 (이용허락범위 제한 없음), https://www.data.go.kr/data/15000864/openapi.do"
open-assembly-A0P4646G,최형두,identity,district,경남 창원시마산합포구,경남 창원시마산합포구,reviewing,open-assembly-A0P4646G-district,open-assembly-A0P4646G,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-A0P4646G,최형두,identity,district,창원시마산합포구,창원시마산합포구,reviewing,nec-winner-229-district,nec-winner-229,nec,중앙선거관리위원회,http://apis.data.go.kr/9760000/WinnerInfoInqireService2/getWinnerInfoInqire?sgId=20240410&sgTypecode=2&numOfRows=100&resultType=json,2026-06-14T13:26:52.495Z,"출처: 중앙선거관리위원회, 당선인 정보 조회 서비스 (이용허락범위 제한 없음), https://www.data.go.kr/data/15000864/openapi.do"
open-assembly-A0P4646G,최형두,identity,position,국회의원,국회의원,reviewing,open-assembly-A0P4646G-position,open-assembly-A0P4646G,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-A0P4646G,최형두,identity,committee_role,간사,간사,reviewing,open-assembly-A0P4646G-committee-role,open-assembly-A0P4646G,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-A0P4646G,최형두,identity,office_phone,02-784-1606,02-784-1606,reviewing,open-assembly-A0P4646G-office_phone,open-assembly-A0P4646G,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-A0P4646G,최형두,identity,office_email,hellohappo@naver.com,hellohappo@naver.com,reviewing,open-assembly-A0P4646G-office_email,open-assembly-A0P4646G,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-A0P4646G,최형두,identity,office_room,의원회관 426호,의원회관 426호,reviewing,open-assembly-A0P4646G-office_room,open-assembly-A0P4646G,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-A0P4646G,최형두,identity,registered_channel_url,https://blog.naver.com/choihd,https://blog.naver.com/choihd,reviewing,open-assembly-A0P4646G-registered_channel_url,open-assembly-A0P4646G,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-JQA21112,한기호,identity,party,국민의힘,국민의힘,reviewing,open-assembly-JQA21112-party,open-assembly-JQA21112,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-JQA21112,한기호,identity,party,국민의힘,국민의힘,reviewing,nec-winner-238-party,nec-winner-238,nec,중앙선거관리위원회,http://apis.data.go.kr/9760000/WinnerInfoInqireService2/getWinnerInfoInqire?sgId=20240410&sgTypecode=2&numOfRows=100&resultType=json,2026-06-14T13:26:52.495Z,"출처: 중앙선거관리위원회, 당선인 정보 조회 서비스 (이용허락범위 제한 없음), https://www.data.go.kr/data/15000864/openapi.do"
open-assembly-JQA21112,한기호,identity,district,강원 춘천시철원군화천군양구군을,강원 춘천시철원군화천군양구군을,reviewing,open-assembly-JQA21112-district,open-assembly-JQA21112,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-JQA21112,한기호,identity,district,춘천시철원군화천군양구군을,춘천시철원군화천군양구군을,reviewing,nec-winner-238-district,nec-winner-238,nec,중앙선거관리위원회,http://apis.data.go.kr/9760000/WinnerInfoInqireService2/getWinnerInfoInqire?sgId=20240410&sgTypecode=2&numOfRows=100&resultType=json,2026-06-14T13:26:52.495Z,"출처: 중앙선거관리위원회, 당선인 정보 조회 서비스 (이용허락범위 제한 없음), https://www.data.go.kr/data/15000864/openapi.do"
open-assembly-JQA21112,한기호,identity,position,국회의원,국회의원,reviewing,open-assembly-JQA21112-position,open-assembly-JQA21112,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-JQA21112,한기호,identity,committee_role,위원,위원,reviewing,open-assembly-JQA21112-committee-role,open-assembly-JQA21112,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-JQA21112,한기호,identity,office_phone,02-784-3860,02-784-3860,reviewing,open-assembly-JQA21112-office_phone,open-assembly-JQA21112,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-JQA21112,한기호,identity,office_room,의원회관 908호,의원회관 908호,reviewing,open-assembly-JQA21112-office_room,open-assembly-JQA21112,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-JQA21112,한기호,identity,registered_channel_url,https://blog.naver.com/nombo1,https://blog.naver.com/nombo1,reviewing,open-assembly-JQA21112-registered_channel_url,open-assembly-JQA21112,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-5DC8083A,한동훈,identity,party,무소속,무소속,reviewing,open-assembly-5DC8083A-party,open-assembly-5DC8083A,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-5DC8083A,한동훈,identity,district,부산 북구갑,부산 북구갑,reviewing,open-assembly-5DC8083A-district,open-assembly-5DC8083A,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-5DC8083A,한동훈,identity,position,국회의원,국회의원,reviewing,open-assembly-5DC8083A-position,open-assembly-5DC8083A,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-5DC8083A,한동훈,identity,office_phone,02-784-7431,02-784-7431,reviewing,open-assembly-5DC8083A-office_phone,open-assembly-5DC8083A,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-5DC8083A,한동훈,identity,office_email,dh_bukgu@naver.com,dh_bukgu@naver.com,reviewing,open-assembly-5DC8083A-office_email,open-assembly-5DC8083A,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-5DC8083A,한동훈,identity,office_room,의원회관 1022호,의원회관 1022호,reviewing,open-assembly-5DC8083A-office_room,open-assembly-5DC8083A,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-8JG4358H,한민수,identity,party,더불어민주당,더불어민주당,reviewing,open-assembly-8JG4358H-party,open-assembly-8JG4358H,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-8JG4358H,한민수,identity,party,더불어민주당,더불어민주당,reviewing,nec-winner-14-party,nec-winner-14,nec,중앙선거관리위원회,http://apis.data.go.kr/9760000/WinnerInfoInqireService2/getWinnerInfoInqire?sgId=20240410&sgTypecode=2&numOfRows=100&resultType=json,2026-06-14T13:26:52.495Z,"출처: 중앙선거관리위원회, 당선인 정보 조회 서비스 (이용허락범위 제한 없음), https://www.data.go.kr/data/15000864/openapi.do"
open-assembly-8JG4358H,한민수,identity,district,서울 강북구을,서울 강북구을,reviewing,open-assembly-8JG4358H-district,open-assembly-8JG4358H,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-8JG4358H,한민수,identity,district,강북구을,강북구을,reviewing,nec-winner-14-district,nec-winner-14,nec,중앙선거관리위원회,http://apis.data.go.kr/9760000/WinnerInfoInqireService2/getWinnerInfoInqire?sgId=20240410&sgTypecode=2&numOfRows=100&resultType=json,2026-06-14T13:26:52.495Z,"출처: 중앙선거관리위원회, 당선인 정보 조회 서비스 (이용허락범위 제한 없음), https://www.data.go.kr/data/15000864/openapi.do"
open-assembly-8JG4358H,한민수,identity,position,국회의원,국회의원,reviewing,open-assembly-8JG4358H-position,open-assembly-8JG4358H,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-8JG4358H,한민수,identity,committee_role,위원,위원,reviewing,open-assembly-8JG4358H-committee-role,open-assembly-8JG4358H,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-8JG4358H,한민수,identity,office_phone,02-784-5490,02-784-5490,reviewing,open-assembly-8JG4358H-office_phone,open-assembly-8JG4358H,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-8JG4358H,한민수,identity,office_email,hmsgb2024@gmail.com,hmsgb2024@gmail.com,reviewing,open-assembly-8JG4358H-office_email,open-assembly-8JG4358H,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-8JG4358H,한민수,identity,office_room,의원회관 312호,의원회관 312호,reviewing,open-assembly-8JG4358H-office_room,open-assembly-8JG4358H,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-H5476989,한병도,identity,party,더불어민주당,더불어민주당,reviewing,open-assembly-H5476989-party,open-assembly-H5476989,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-H5476989,한병도,identity,party,더불어민주당,더불어민주당,reviewing,nec-winner-250-party,nec-winner-250,nec,중앙선거관리위원회,http://apis.data.go.kr/9760000/WinnerInfoInqireService2/getWinnerInfoInqire?sgId=20240410&sgTypecode=2&numOfRows=100&resultType=json,2026-06-14T13:26:52.495Z,"출처: 중앙선거관리위원회, 당선인 정보 조회 서비스 (이용허락범위 제한 없음), https://www.data.go.kr/data/15000864/openapi.do"
open-assembly-H5476989,한병도,identity,district,전북 익산시을,전북 익산시을,reviewing,open-assembly-H5476989-district,open-assembly-H5476989,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-H5476989,한병도,identity,district,익산시을,익산시을,reviewing,nec-winner-250-district,nec-winner-250,nec,중앙선거관리위원회,http://apis.data.go.kr/9760000/WinnerInfoInqireService2/getWinnerInfoInqire?sgId=20240410&sgTypecode=2&numOfRows=100&resultType=json,2026-06-14T13:26:52.495Z,"출처: 중앙선거관리위원회, 당선인 정보 조회 서비스 (이용허락범위 제한 없음), https://www.data.go.kr/data/15000864/openapi.do"
open-assembly-H5476989,한병도,identity,position,국회의원,국회의원,reviewing,open-assembly-H5476989-position,open-assembly-H5476989,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-H5476989,한병도,identity,committee_role,위원,위원,reviewing,open-assembly-H5476989-committee-role,open-assembly-H5476989,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-H5476989,한병도,identity,office_phone,02-784-5891,02-784-5891,reviewing,open-assembly-H5476989-office_phone,open-assembly-H5476989,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-H5476989,한병도,identity,office_email,1bddoit@gmail.com,1bddoit@gmail.com,reviewing,open-assembly-H5476989-office_email,open-assembly-H5476989,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-H5476989,한병도,identity,office_room,의원회관 728호,의원회관 728호,reviewing,open-assembly-H5476989-office_room,open-assembly-H5476989,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-H5476989,한병도,identity,registered_channel_url,http://blog.naver.com/hbd7851,http://blog.naver.com/hbd7851,reviewing,open-assembly-H5476989-registered_channel_url,open-assembly-H5476989,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-XPP2564T,한정애,identity,party,더불어민주당,더불어민주당,reviewing,open-assembly-XPP2564T-party,open-assembly-XPP2564T,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-XPP2564T,한정애,identity,party,더불어민주당,더불어민주당,reviewing,nec-winner-29-party,nec-winner-29,nec,중앙선거관리위원회,http://apis.data.go.kr/9760000/WinnerInfoInqireService2/getWinnerInfoInqire?sgId=20240410&sgTypecode=2&numOfRows=100&resultType=json,2026-06-14T13:26:52.495Z,"출처: 중앙선거관리위원회, 당선인 정보 조회 서비스 (이용허락범위 제한 없음), https://www.data.go.kr/data/15000864/openapi.do"
open-assembly-XPP2564T,한정애,identity,district,서울 강서구병,서울 강서구병,reviewing,open-assembly-XPP2564T-district,open-assembly-XPP2564T,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-XPP2564T,한정애,identity,district,강서구병,강서구병,reviewing,nec-winner-29-district,nec-winner-29,nec,중앙선거관리위원회,http://apis.data.go.kr/9760000/WinnerInfoInqireService2/getWinnerInfoInqire?sgId=20240410&sgTypecode=2&numOfRows=100&resultType=json,2026-06-14T13:26:52.495Z,"출처: 중앙선거관리위원회, 당선인 정보 조회 서비스 (이용허락범위 제한 없음), https://www.data.go.kr/data/15000864/openapi.do"
open-assembly-XPP2564T,한정애,identity,position,국회의원,국회의원,reviewing,open-assembly-XPP2564T-position,open-assembly-XPP2564T,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-XPP2564T,한정애,identity,committee_role,위원,위원,reviewing,open-assembly-XPP2564T-committee-role,open-assembly-XPP2564T,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-XPP2564T,한정애,identity,office_phone,02-784-3051,02-784-3051,reviewing,open-assembly-XPP2564T-office_phone,open-assembly-XPP2564T,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-XPP2564T,한정애,identity,office_email,jeoung@gmail.com,jeoung@gmail.com,reviewing,open-assembly-XPP2564T-office_email,open-assembly-XPP2564T,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-XPP2564T,한정애,identity,office_room,의원회관 639호,의원회관 639호,reviewing,open-assembly-XPP2564T-office_room,open-assembly-XPP2564T,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-XPP2564T,한정애,identity,registered_channel_url,http://www.한정애.com,http://www.한정애.com,reviewing,open-assembly-XPP2564T-registered_channel_url,open-assembly-XPP2564T,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-BCQ55105,한준호,identity,party,더불어민주당,더불어민주당,reviewing,open-assembly-BCQ55105-party,open-assembly-BCQ55105,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-BCQ55105,한준호,identity,party,더불어민주당,더불어민주당,reviewing,nec-winner-139-party,nec-winner-139,nec,중앙선거관리위원회,http://apis.data.go.kr/9760000/WinnerInfoInqireService2/getWinnerInfoInqire?sgId=20240410&sgTypecode=2&numOfRows=100&resultType=json,2026-06-14T13:26:52.495Z,"출처: 중앙선거관리위원회, 당선인 정보 조회 서비스 (이용허락범위 제한 없음), https://www.data.go.kr/data/15000864/openapi.do"
open-assembly-BCQ55105,한준호,identity,district,경기 고양시을,경기 고양시을,reviewing,open-assembly-BCQ55105-district,open-assembly-BCQ55105,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-BCQ55105,한준호,identity,district,고양시을,고양시을,reviewing,nec-winner-139-district,nec-winner-139,nec,중앙선거관리위원회,http://apis.data.go.kr/9760000/WinnerInfoInqireService2/getWinnerInfoInqire?sgId=20240410&sgTypecode=2&numOfRows=100&resultType=json,2026-06-14T13:26:52.495Z,"출처: 중앙선거관리위원회, 당선인 정보 조회 서비스 (이용허락범위 제한 없음), https://www.data.go.kr/data/15000864/openapi.do"
open-assembly-BCQ55105,한준호,identity,position,국회의원,국회의원,reviewing,open-assembly-BCQ55105-position,open-assembly-BCQ55105,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-BCQ55105,한준호,identity,committee_role,위원,위원,reviewing,open-assembly-BCQ55105-committee-role,open-assembly-BCQ55105,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-BCQ55105,한준호,identity,office_phone,02-784-9160,02-784-9160,reviewing,open-assembly-BCQ55105-office_phone,open-assembly-BCQ55105,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
